year,s1,season,station,station_id,stationv,stratum_use,sqnm_rgh,sqnm_smt,sqnm_all,bottom_type,decdeg_beglat_set,decdeg_beglon_set,decdeg_endlat_set,decdeg_endlon_set,s_status,cruise,uniquesta,svspp,spp,common_name,sex,catchwt,expcatchnum,length,expnumlen,c_status,sppsex,sppnm
2015,2,FALL,7,270-2,7v25,27,220.37,499.69,720.07,ROUGH,42.86095,-70.34000,42.86873,-70.36090,audited,25152,25152  7,73,cod,ATLANTIC COD,0,30.6,27,51,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,7,270-2,7v25,27,220.37,499.69,720.07,ROUGH,42.86095,-70.34000,42.86873,-70.36090,audited,25152,25152  7,73,cod,ATLANTIC COD,0,30.6,27,52,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,7,270-2,7v25,27,220.37,499.69,720.07,ROUGH,42.86095,-70.34000,42.86873,-70.36090,audited,25152,25152  7,73,cod,ATLANTIC COD,0,30.6,27,53,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,7,270-2,7v25,27,220.37,499.69,720.07,ROUGH,42.86095,-70.34000,42.86873,-70.36090,audited,25152,25152  7,73,cod,ATLANTIC COD,0,30.6,27,57,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,7,270-2,7v25,27,220.37,499.69,720.07,ROUGH,42.86095,-70.34000,42.86873,-70.36090,audited,25152,25152  7,73,cod,ATLANTIC COD,0,30.6,27,59,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,7,270-2,7v25,27,220.37,499.69,720.07,ROUGH,42.86095,-70.34000,42.86873,-70.36090,audited,25152,25152  7,73,cod,ATLANTIC COD,0,30.6,27,60,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,7,270-2,7v25,27,220.37,499.69,720.07,ROUGH,42.86095,-70.34000,42.86873,-70.36090,audited,25152,25152  7,73,cod,ATLANTIC COD,0,30.6,27,61,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,7,270-2,7v25,27,220.37,499.69,720.07,ROUGH,42.86095,-70.34000,42.86873,-70.36090,audited,25152,25152  7,73,cod,ATLANTIC COD,0,30.6,27,64,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,9,361-1,9v25,36,291.91,663.33,955.24,SMOOTH,42.79837,-67.92580,42.79354,-67.90940,audited,25152,25152  9,73,cod,ATLANTIC COD,0,0,0,,,,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,10,360-1,10v25,36,291.91,663.33,955.24,ROUGH,42.82019,-67.72450,42.83603,-67.72930,audited,25152,25152 10,73,cod,ATLANTIC COD,0,4.6,1,71,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,11,360-4,11v25,36,291.91,663.33,955.24,ROUGH,42.94903,-67.89850,42.93648,-67.88010,audited,25152,25152 11,73,cod,ATLANTIC COD,0,3.4,2,54,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,11,360-4,11v25,36,291.91,663.33,955.24,ROUGH,42.94903,-67.89850,42.93648,-67.88010,audited,25152,25152 11,73,cod,ATLANTIC COD,0,3.4,2,57,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,12,360-6,12v25,36,291.91,663.33,955.24,ROUGH,43.03299,-67.98620,43.04531,-68.00040,audited,25152,25152 12,73,cod,ATLANTIC COD,0,13,4,44,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,12,360-6,12v25,36,291.91,663.33,955.24,ROUGH,43.03299,-67.98620,43.04531,-68.00040,audited,25152,25152 12,73,cod,ATLANTIC COD,0,13,4,60,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,12,360-6,12v25,36,291.91,663.33,955.24,ROUGH,43.03299,-67.98620,43.04531,-68.00040,audited,25152,25152 12,73,cod,ATLANTIC COD,0,13,4,66,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,12,360-6,12v25,36,291.91,663.33,955.24,ROUGH,43.03299,-67.98620,43.04531,-68.00040,audited,25152,25152 12,73,cod,ATLANTIC COD,0,13,4,87,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,13,360-2,13v25,36,291.91,663.33,955.24,ROUGH,43.07638,-68.00900,43.09172,-68.01460,audited,25152,25152 13,73,cod,ATLANTIC COD,0,2.4,1,42,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,14,361-2,14v25,36,291.91,663.33,955.24,SMOOTH,43.15800,-68.01030,43.17148,-68.00040,audited,25152,25152 14,73,cod,ATLANTIC COD,0,0,0,,,,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,15,360-3,15v25,36,291.91,663.33,955.24,ROUGH,43.11526,-68.50810,43.10393,-68.50150,audited,25152,25152 15,73,cod,ATLANTIC COD,0,0,0,,,,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,16,371-2,16v25,37,610.6,1413.11,2023.72,SMOOTH,43.16871,-68.63330,43.15613,-68.62010,audited,25152,25152 16,73,cod,ATLANTIC COD,0,0,0,,,,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,17,370-6,17v25,37,610.6,1413.11,2023.72,ROUGH,43.15333,-69.58910,43.14240,-69.57340,audited,25152,25152 17,73,cod,ATLANTIC COD,0,49,21,42,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,17,370-6,17v25,37,610.6,1413.11,2023.72,ROUGH,43.15333,-69.58910,43.14240,-69.57340,audited,25152,25152 17,73,cod,ATLANTIC COD,0,49,21,46,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,17,370-6,17v25,37,610.6,1413.11,2023.72,ROUGH,43.15333,-69.58910,43.14240,-69.57340,audited,25152,25152 17,73,cod,ATLANTIC COD,0,49,21,47,2,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,17,370-6,17v25,37,610.6,1413.11,2023.72,ROUGH,43.15333,-69.58910,43.14240,-69.57340,audited,25152,25152 17,73,cod,ATLANTIC COD,0,49,21,49,2,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,17,370-6,17v25,37,610.6,1413.11,2023.72,ROUGH,43.15333,-69.58910,43.14240,-69.57340,audited,25152,25152 17,73,cod,ATLANTIC COD,0,49,21,50,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,17,370-6,17v25,37,610.6,1413.11,2023.72,ROUGH,43.15333,-69.58910,43.14240,-69.57340,audited,25152,25152 17,73,cod,ATLANTIC COD,0,49,21,54,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,17,370-6,17v25,37,610.6,1413.11,2023.72,ROUGH,43.15333,-69.58910,43.14240,-69.57340,audited,25152,25152 17,73,cod,ATLANTIC COD,0,49,21,56,2,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,17,370-6,17v25,37,610.6,1413.11,2023.72,ROUGH,43.15333,-69.58910,43.14240,-69.57340,audited,25152,25152 17,73,cod,ATLANTIC COD,0,49,21,59,3,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,17,370-6,17v25,37,610.6,1413.11,2023.72,ROUGH,43.15333,-69.58910,43.14240,-69.57340,audited,25152,25152 17,73,cod,ATLANTIC COD,0,49,21,60,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,17,370-6,17v25,37,610.6,1413.11,2023.72,ROUGH,43.15333,-69.58910,43.14240,-69.57340,audited,25152,25152 17,73,cod,ATLANTIC COD,0,49,21,63,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,17,370-6,17v25,37,610.6,1413.11,2023.72,ROUGH,43.15333,-69.58910,43.14240,-69.57340,audited,25152,25152 17,73,cod,ATLANTIC COD,0,49,21,65,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,17,370-6,17v25,37,610.6,1413.11,2023.72,ROUGH,43.15333,-69.58910,43.14240,-69.57340,audited,25152,25152 17,73,cod,ATLANTIC COD,0,49,21,66,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,17,370-6,17v25,37,610.6,1413.11,2023.72,ROUGH,43.15333,-69.58910,43.14240,-69.57340,audited,25152,25152 17,73,cod,ATLANTIC COD,0,49,21,70,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,17,370-6,17v25,37,610.6,1413.11,2023.72,ROUGH,43.15333,-69.58910,43.14240,-69.57340,audited,25152,25152 17,73,cod,ATLANTIC COD,0,49,21,71,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,17,370-6,17v25,37,610.6,1413.11,2023.72,ROUGH,43.15333,-69.58910,43.14240,-69.57340,audited,25152,25152 17,73,cod,ATLANTIC COD,0,49,21,80,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,17,370-6,17v25,37,610.6,1413.11,2023.72,ROUGH,43.15333,-69.58910,43.14240,-69.57340,audited,25152,25152 17,73,cod,ATLANTIC COD,0,49,21,83,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,18,370-5,18v25,37,610.6,1413.11,2023.72,ROUGH,43.06143,-69.60100,43.05062,-69.58330,audited,25152,25152 18,73,cod,ATLANTIC COD,0,11.6,8,34,2,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,18,370-5,18v25,37,610.6,1413.11,2023.72,ROUGH,43.06143,-69.60100,43.05062,-69.58330,audited,25152,25152 18,73,cod,ATLANTIC COD,0,11.6,8,40,2,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,18,370-5,18v25,37,610.6,1413.11,2023.72,ROUGH,43.06143,-69.60100,43.05062,-69.58330,audited,25152,25152 18,73,cod,ATLANTIC COD,0,11.6,8,44,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,18,370-5,18v25,37,610.6,1413.11,2023.72,ROUGH,43.06143,-69.60100,43.05062,-69.58330,audited,25152,25152 18,73,cod,ATLANTIC COD,0,11.6,8,48,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,18,370-5,18v25,37,610.6,1413.11,2023.72,ROUGH,43.06143,-69.60100,43.05062,-69.58330,audited,25152,25152 18,73,cod,ATLANTIC COD,0,11.6,8,61,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,18,370-5,18v25,37,610.6,1413.11,2023.72,ROUGH,43.06143,-69.60100,43.05062,-69.58330,audited,25152,25152 18,73,cod,ATLANTIC COD,0,11.6,8,74,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,19,370-2,19v25,37,610.6,1413.11,2023.72,ROUGH,42.94057,-69.15640,42.94171,-69.17640,audited,25152,25152 19,73,cod,ATLANTIC COD,0,73,19,50,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,19,370-2,19v25,37,610.6,1413.11,2023.72,ROUGH,42.94057,-69.15640,42.94171,-69.17640,audited,25152,25152 19,73,cod,ATLANTIC COD,0,73,19,51,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,19,370-2,19v25,37,610.6,1413.11,2023.72,ROUGH,42.94057,-69.15640,42.94171,-69.17640,audited,25152,25152 19,73,cod,ATLANTIC COD,0,73,19,52,2,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,19,370-2,19v25,37,610.6,1413.11,2023.72,ROUGH,42.94057,-69.15640,42.94171,-69.17640,audited,25152,25152 19,73,cod,ATLANTIC COD,0,73,19,54,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,19,370-2,19v25,37,610.6,1413.11,2023.72,ROUGH,42.94057,-69.15640,42.94171,-69.17640,audited,25152,25152 19,73,cod,ATLANTIC COD,0,73,19,55,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,19,370-2,19v25,37,610.6,1413.11,2023.72,ROUGH,42.94057,-69.15640,42.94171,-69.17640,audited,25152,25152 19,73,cod,ATLANTIC COD,0,73,19,57,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,19,370-2,19v25,37,610.6,1413.11,2023.72,ROUGH,42.94057,-69.15640,42.94171,-69.17640,audited,25152,25152 19,73,cod,ATLANTIC COD,0,73,19,58,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,19,370-2,19v25,37,610.6,1413.11,2023.72,ROUGH,42.94057,-69.15640,42.94171,-69.17640,audited,25152,25152 19,73,cod,ATLANTIC COD,0,73,19,62,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,19,370-2,19v25,37,610.6,1413.11,2023.72,ROUGH,42.94057,-69.15640,42.94171,-69.17640,audited,25152,25152 19,73,cod,ATLANTIC COD,0,73,19,70,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,19,370-2,19v25,37,610.6,1413.11,2023.72,ROUGH,42.94057,-69.15640,42.94171,-69.17640,audited,25152,25152 19,73,cod,ATLANTIC COD,0,73,19,71,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,19,370-2,19v25,37,610.6,1413.11,2023.72,ROUGH,42.94057,-69.15640,42.94171,-69.17640,audited,25152,25152 19,73,cod,ATLANTIC COD,0,73,19,75,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,19,370-2,19v25,37,610.6,1413.11,2023.72,ROUGH,42.94057,-69.15640,42.94171,-69.17640,audited,25152,25152 19,73,cod,ATLANTIC COD,0,73,19,78,2,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,19,370-2,19v25,37,610.6,1413.11,2023.72,ROUGH,42.94057,-69.15640,42.94171,-69.17640,audited,25152,25152 19,73,cod,ATLANTIC COD,0,73,19,79,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,19,370-2,19v25,37,610.6,1413.11,2023.72,ROUGH,42.94057,-69.15640,42.94171,-69.17640,audited,25152,25152 19,73,cod,ATLANTIC COD,0,73,19,81,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,19,370-2,19v25,37,610.6,1413.11,2023.72,ROUGH,42.94057,-69.15640,42.94171,-69.17640,audited,25152,25152 19,73,cod,ATLANTIC COD,0,73,19,86,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,19,370-2,19v25,37,610.6,1413.11,2023.72,ROUGH,42.94057,-69.15640,42.94171,-69.17640,audited,25152,25152 19,73,cod,ATLANTIC COD,0,73,19,88,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,19,370-2,19v25,37,610.6,1413.11,2023.72,ROUGH,42.94057,-69.15640,42.94171,-69.17640,audited,25152,25152 19,73,cod,ATLANTIC COD,0,73,19,103,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,20,370-1,20v25,37,610.6,1413.11,2023.72,ROUGH,42.89455,-69.01960,42.90633,-69.00940,audited,25152,25152 20,73,cod,ATLANTIC COD,0,23.5,9,39,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,20,370-1,20v25,37,610.6,1413.11,2023.72,ROUGH,42.89455,-69.01960,42.90633,-69.00940,audited,25152,25152 20,73,cod,ATLANTIC COD,0,23.5,9,44,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,20,370-1,20v25,37,610.6,1413.11,2023.72,ROUGH,42.89455,-69.01960,42.90633,-69.00940,audited,25152,25152 20,73,cod,ATLANTIC COD,0,23.5,9,61,2,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,20,370-1,20v25,37,610.6,1413.11,2023.72,ROUGH,42.89455,-69.01960,42.90633,-69.00940,audited,25152,25152 20,73,cod,ATLANTIC COD,0,23.5,9,65,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,20,370-1,20v25,37,610.6,1413.11,2023.72,ROUGH,42.89455,-69.01960,42.90633,-69.00940,audited,25152,25152 20,73,cod,ATLANTIC COD,0,23.5,9,66,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,20,370-1,20v25,37,610.6,1413.11,2023.72,ROUGH,42.89455,-69.01960,42.90633,-69.00940,audited,25152,25152 20,73,cod,ATLANTIC COD,0,23.5,9,69,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,20,370-1,20v25,37,610.6,1413.11,2023.72,ROUGH,42.89455,-69.01960,42.90633,-69.00940,audited,25152,25152 20,73,cod,ATLANTIC COD,0,23.5,9,71,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,20,370-1,20v25,37,610.6,1413.11,2023.72,ROUGH,42.89455,-69.01960,42.90633,-69.00940,audited,25152,25152 20,73,cod,ATLANTIC COD,0,23.5,9,73,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,21,370-4,21v25,37,610.6,1413.11,2023.72,ROUGH,42.83751,-69.12550,42.85101,-69.11980,audited,25152,25152 21,73,cod,ATLANTIC COD,0,31.3,5,73,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,21,370-4,21v25,37,610.6,1413.11,2023.72,ROUGH,42.83751,-69.12550,42.85101,-69.11980,audited,25152,25152 21,73,cod,ATLANTIC COD,0,31.3,5,77,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,21,370-4,21v25,37,610.6,1413.11,2023.72,ROUGH,42.83751,-69.12550,42.85101,-69.11980,audited,25152,25152 21,73,cod,ATLANTIC COD,0,31.3,5,80,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,21,370-4,21v25,37,610.6,1413.11,2023.72,ROUGH,42.83751,-69.12550,42.85101,-69.11980,audited,25152,25152 21,73,cod,ATLANTIC COD,0,31.3,5,87,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,21,370-4,21v25,37,610.6,1413.11,2023.72,ROUGH,42.83751,-69.12550,42.85101,-69.11980,audited,25152,25152 21,73,cod,ATLANTIC COD,0,31.3,5,91,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,40,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,42,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,47,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,49,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,51,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,52,2,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,53,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,54,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,56,3,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,59,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,60,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,61,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,65,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,67,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,68,2,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,70,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,71,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,72,2,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,76,2,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,77,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,78,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,80,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,81,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,82,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,84,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,85,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,89,1,audited,ATLANTIC COD,ATLANTIC COD
2015,2,FALL,22,370-3,22v25,37,610.6,1413.11,2023.72,ROUGH,42.81707,-69.33190,42.83033,-69.32340,audited,25152,25152 22,73,cod,ATLANTIC COD,0,89.2,34,98,1,audited,ATLANTIC COD,ATLANTIC COD
2016,1,SPRING,1,260-3,1v25,26,297.56,686.43,983.98,ROUGH,42.31009,-70.36667,42.31929,-70.35176,audited,25161,25161  1,73,cod,ATLANTIC COD,0,1.2,1,53,1,audited,ATLANTIC COD,ATLANTIC COD
2016,1,SPRING,2,260-5,2v25,26,297.56,686.43,983.98,ROUGH,42.49696,-70.30174,42.48167,-70.29403,audited,25161,25161  2,73,cod,ATLANTIC COD,0,35.7,26,36,1,audited,ATLANTIC COD,ATLANTIC COD
2016,1,SPRING,2,260-5,2v25,26,297.56,686.43,983.98,ROUGH,42.49696,-70.30174,42.48167,-70.29403,audited,25161,25161  2,73,cod,ATLANTIC COD,0,35.7,26,38,2,audited,ATLANTIC COD,ATLANTIC COD
2016,1,SPRING,2,260-5,2v25,26,297.56,686.43,983.98,ROUGH,42.49696,-70.30174,42.48167,-70.29403,audited,25161,25161  2,73,cod,ATLANTIC COD,0,35.7,26,40,1,audited,ATLANTIC COD,ATLANTIC COD
2016,1,SPRING,2,260-5,2v25,26,297.56,686.43,983.98,ROUGH,42.49696,-70.30174,42.48167,-70.29403,audited,25161,25161  2,73,cod,ATLANTIC COD,0,35.7,26,41,1,audited,ATLANTIC COD,ATLANTIC COD
2016,1,SPRING,2,260-5,2v25,26,297.56,686.43,983.98,ROUGH,42.49696,-70.30174,42.48167,-70.29403,audited,25161,25161  2,73,cod,ATLANTIC COD,0,35.7,26,42,1,audited,ATLANTIC COD,ATLANTIC COD
2016,1,SPRING,2,260-5,2v25,26,297.56,686.43,983.98,ROUGH,42.49696,-70.30174,42.48167,-70.29403,audited,25161,25161  2,73,cod,ATLANTIC COD,0,35.7,26,44,1,audited,ATLANTIC COD,ATLANTIC COD
2016,1,SPRING,2,260-5,2v25,26,297.56,686.43,983.98,ROUGH,42.49696,-70.30174,42.48167,-70.29403,audited,25161,25161  2,73,cod,ATLANTIC COD,0,35.7,26,45,1,audited,ATLANTIC COD,ATLANTIC COD
2016,1,SPRING,2,260-5,2v25,26,297.56,686.43,983.98,ROUGH,42.49696,-70.30174,42.48167,-70.29403,audited,25161,25161  2,73,cod,ATLANTIC COD,0,35.7,26,48,1,audited,ATLANTIC COD,ATLANTIC COD
2016,1,SPRING,2,260-5,2v25,26,297.56,686.43,983.98,ROUGH,42.49696,-70.30174,42.48167,-70.29403,audited,25161,25161  2,73,cod,ATLANTIC COD,0,35.7,26,49,1,audited,ATLANTIC COD,ATLANTIC COD
2016,1,SPRING,2,260-5,2v25,26,297.56,686.43,983.98,ROUGH,42.49696,-70.30174,42.48167,-70.29403,audited,25161,25161  2,73,cod,ATLANTIC COD,0,35.7,26,50,3,audited,ATLANTIC COD,ATLANTIC COD
2016,1,SPRING,2,260-5,2v25,26,297.56,686.43,983.98,ROUGH,42.49696,-70.30174,42.48167,-70.29403,audited,25161,25161  2,73,cod,ATLANTIC COD,0,35.7,26,51,1,audited,ATLANTIC COD,ATLANTIC COD
