INDEX_NAME,SURVEY,AREA,SEASON,STOCK,YEAR,LENGTH,FREQUENCY
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,24,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,24,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,25,6
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,25,6
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,25,6
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,25,6
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,26,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,26,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,27,6
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,27,6
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,28,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,29,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,29,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,30,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,30,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,30,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,30,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,31,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,31,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,31,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,31,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,32,6
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,32,6
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,33,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,33,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,33,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,34,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,35,6
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,35,6
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,35,6
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,36,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,36,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,36,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,37,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,37,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,38,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,38,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,39,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,39,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,40,1
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,41,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,42,6
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,42,6
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,43,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,43,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,44,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,44,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,45,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,45,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,46,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,46,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,46,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,47,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,47,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,47,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,48,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,48,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,49,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,49,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,50,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,50,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,51,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,51,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,51,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,52,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,52,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,53,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,53,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,54,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,54,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,55,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,56,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,57,1
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,58,1
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,59,1
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,60,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,60,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,61,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,61,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,62,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,63,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,64,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,64,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,65,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,65,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,66,1
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,67,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,68,1
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,70,1
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,72,1
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,73,1
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,75,1
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,76,1
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,77,1
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,78,1
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,80,1
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,84,1
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,97,1
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2010,98,1
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,2,7
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,2,7
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,2,7
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,2,7
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,3,21
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,3,21
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,3,21
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,3,21
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,3,21
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,3,21
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,3,21
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,3,21
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,3,21
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,3,21
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,3,21
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,3,21
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,3,21
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,4,28
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,4,28
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,4,28
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,4,28
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,4,28
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,4,28
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,4,28
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,4,28
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,4,28
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,4,28
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,4,28
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,4,28
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,4,28
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,5,26
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,5,26
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,5,26
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,5,26
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,5,26
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,5,26
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,5,26
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,5,26
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,5,26
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,5,26
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,6,12
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,6,12
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,6,12
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,6,12
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,7,6
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,7,6
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,7,6
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,7,6
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,8,1
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,12,1
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,13,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,13,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,14,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,14,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,15,1
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,16,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,16,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,17,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,17,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,18,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,20,1
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,21,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,21,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,21,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,22,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,22,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,23,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,23,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,23,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,24,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,25,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,25,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,26,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,26,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,26,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,27,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,27,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,28,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,28,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,29,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,29,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,29,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,30,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,30,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,30,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,31,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,31,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,31,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,31,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,31,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,32,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,32,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,32,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,33,6
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,33,6
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,33,6
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,34,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,34,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,34,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,35,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,35,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,36,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,36,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,36,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,36,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,37,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,37,2
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,38,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,38,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,38,4
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,39,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,39,3
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,40,8
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,40,8
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,40,8
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,40,8
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,41,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,41,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,41,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,41,5
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,42,7
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,42,7
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,42,7
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,43,8
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,43,8
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,43,8
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,43,8
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,44,9
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,44,9
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,44,9
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,44,9
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,45,9
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,45,9
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,45,9
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,45,9
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,45,9
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,46,12
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,46,12
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,46,12
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,46,12
MADMF Inshore Trawl_WGOM_SPRING,MADMF Inshore Trawl,WGOM,SPRING,WGOM,2011,47,7
